DATAFLOW,LAST UPDATE,freq,unit,icd10,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2011,1326.09,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2012,1317.07,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2013,1283.83,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2014,1269.42,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2015,1236.76,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2016,1206.88,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2017,1186.88,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2018,1180.78,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2019,1126.97,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Estonia,2020,1142.08,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2011,1024.27,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2012,1047.05,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2013,978.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2014,967.28,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2015,1003.37,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2016,957.87,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2017,980.9,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2018,930.15,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2019,946.2,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Greece,2020,982.37,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2011,889.55,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2012,898.41,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2013,848.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2014,837.46,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2015,872.68,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2016,829.05,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2017,835.93,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2018,825.2,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2019,790.68,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Spain,2020,918.85,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2011,1063.11,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2012,1070.44,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2013,1042.47,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2014,1006.92,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2015,1040.6,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2016,999.05,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2017,1005.68,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2018,994.75,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2019,968.7,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,European Union - 27 countries (from 2020),2020,1061.41,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2011,1028.94,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2012,1026.98,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2013,999.43,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2014,994.85,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2015,968.81,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2016,976.05,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2017,948.92,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2018,944.49,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2019,913.17,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Finland,2020,916.64,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2011,870.25,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2012,887.79,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2013,864.93,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2014,829.13,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2015,858.16,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2016,834.57,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2017,829.65,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2018,817.77,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2019,805.84,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,France,2020,863.46,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2011,1451.42,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2012,1371.21,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2013,1359.18,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2014,1355.97,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2015,1429.88,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2016,1336.05,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2017,1370.18,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2018,1331.51,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2019,1289.26,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Croatia,2020,1404.77,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2011,1532.84,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2012,1538.63,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2013,1489.03,d
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2014,1455.53,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2015,1500.2,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2016,1425.36,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2017,1461.98,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2018,1438.52,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2019,1406.1,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Hungary,2020,1512.75,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2011,1030.07,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2012,1039.49,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2013,1034.34,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2014,993.58,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2015,1000.98,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2016,983.02,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2017,937.25,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2018,921.37,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2019,881.2,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Ireland,2020,891.88,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2011,933.23,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2012,880.54,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2013,943.31,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2014,882.53,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2015,913.05,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2016,944.58,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2017,891.55,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2018,868.82,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2019,861.04,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Iceland,2020,848.17,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2011,917.39,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2012,922.62,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2013,878.29,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2014,854.08,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2015,901.26,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2016,843.15,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2017,868.14,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2018,833.48,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2019,829.37,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Italy,2020,953.42,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2011,945.45,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2012,847.32,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2013,915.81,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2014,976.36,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2015,878.16,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2016,891.57,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2017,795.36,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2018,868.56,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2019,806.8,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Liechtenstein,2020,961.18,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2011,1522.52,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2012,1506.04,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2013,1510.91,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2014,1449.26,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2015,1490.35,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2016,1455.39,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2017,1408.99,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2018,1377.19,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2019,1314.42,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Lithuania,2020,1482,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2011,1029.86,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2012,983.19,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2013,941.98,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2014,917.54,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2015,930.15,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2016,904.72,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2017,900,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2018,882.34,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2019,848.18,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Luxembourg,2020,905.11,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2011,1576.89,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2012,1591.06,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2013,1549.27,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2014,1503.16,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2015,1489.41,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2016,1476.67,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2017,1472.94,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2018,1463.82,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2019,1399.03,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Latvia,2020,1445.21,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Malta,2011,1036.18,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Malta,2012,1059.82,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Malta,2013,974.72,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Malta,2014,936.34,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Malta,2015,947.55,
ESTAT:TPS00152$DEFAULTVIEW(1.0),18/10/23 23:00:00,Annual,Rate,All causes of death (A00-Y89) excluding S00-T98,Total,Total,Malta,2016,881.82,
