DATAFLOW,LAST UPDATE,freq,unit,icha11_hc,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2019,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2020,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2021,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),Türkiye,2022,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2011,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2012,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2013,9.98,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2014,9.95,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2015,9.90,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2016,9.87,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2017,9.81,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2018,9.90,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2019,10.15,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2020,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2021,,
ESTAT:TPS00207(1.0),25/11/23 23:00:00,Annual,Percentage of gross domestic product (GDP),Current health care expenditure (CHE),United Kingdom,2022,,
