DATAFLOW,LAST UPDATE,freq,unit,facility,hlthcare,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1989,509.92,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1990,503.38,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1991,497.07,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1992,494.49,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1993,498.49,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1994,492.61,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1995,494.47,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1996,495.68,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1997,492.19,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1998,489.67,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,1999,477.66,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2000,476.60,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2001,481.27,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2002,474.97,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2003,473.66,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2004,473.49,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2005,477.92,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2006,487.29,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2007,487.74,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2008,484.32,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2009,492.52,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2010,448.04,b
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2011,447.48,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2012,444.54,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2013,424.16,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2014,423.78,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2015,424.60,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2016,420.13,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2017,420.91,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2018,419.77,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2019,418.01,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2020,422.67,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2021,426.72,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Greece,2022,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1960,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1961,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1962,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1963,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1964,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1965,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1966,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1967,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1968,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1969,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1970,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1971,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1972,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1973,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1974,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1975,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1976,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1977,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1978,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1979,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1980,536.22,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1981,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1982,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1983,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1984,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1985,455.97,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1986,445.41,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1987,442.43,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1988,438.71,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1989,434.00,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1990,426.83,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1991,422.03,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1992,412.53,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1993,403.81,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1994,398.07,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1995,389.30,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1996,384.64,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1997,377.82,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1998,372.94,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,1999,370.53,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2000,365.02,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2001,358.30,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2002,352.64,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2003,343.50,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2004,339.87,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2005,334.14,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2006,329.39,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2007,324.67,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2008,319.74,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2009,315.58,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2010,311.21,b
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2011,304.63,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2012,299.09,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2013,296.34,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2014,296.63,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2015,297.92,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2016,296.59,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2017,297.43,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2018,297.15,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2019,294.60,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2020,295.52,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2021,296.10,p
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,Spain,2022,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1960,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1961,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1962,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1963,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1964,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1965,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1966,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1967,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1968,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1969,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1970,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1971,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1972,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1973,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1974,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1975,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1976,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1977,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1978,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1979,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1980,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1981,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1982,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1983,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1984,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1985,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1986,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1987,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1988,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1989,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1990,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1991,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1992,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1993,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1994,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1995,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1996,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1997,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1998,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),1999,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),2000,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),2001,,
ESTAT:HLTH_RS_BDS1(1.0),12/07/23 11:00:00,Annual,Per hundred thousand inhabitants,Available beds in hospitals (HP.1),Total,European Union - 27 countries (from 2020),2002,,
